counterparty 1 (reporting counterparty),counterparty 2,report submitting entity,uti,trade or allege,direction,direction of leg 1,direction of leg 2,report tracking number,isin,unique product identifier (upi),product classification,contract type,asset class,underlying identification type,underlying identification,confirmation timestamp,confirmed,clearing obligation,cleared,clearing timestamp,central counterparty,master agreement type,master agreement version,intragroup,ptrr,type of ptrr technique,ptrr service provider,venue of execution,execution timestamp,effective date,expiration date,early termination date,final contractual settlement date,delivery type,price,price currency,notional amount of leg 1,notional currency 1,effective date of the notional amount of leg 1,end date of the notional amount of leg 1,notional amount in effect on associated effective date of leg 1,total notional quantity of leg 1,effective date of the notional quantity of leg 1,end date of the notional quantity of leg 1,notional quantity in effect on associated effective date of leg 1,notional amount of leg 2,notional currency 2,effective date of the notional amount of leg 2,end date of the notional amount of leg 2,notional amount in effect on associated effective date of leg 2,total notional quantity of leg 2,effective date of the notional quantity of leg 2,end date of the notional quantity of leg 2,notional quantity in effect on associated effective date of leg 2,fixed rate of leg 1 or coupon,fixed rate or coupon day count convention leg 1,fixed rate or coupon payment frequency period leg 1,fixed rate or coupon payment frequency period multiplier leg 1,identifier of the floating rate of leg 1,indicator of the floating rate of leg 1,floating rate day count convention of leg 1,floating rate payment frequency period of leg 1,floating rate payment frequency period multiplier of leg 1,floating rate reference period of leg 1 – time period,floating rate reference period of leg 1 – multiplier,floating rate reset frequency period of leg 1,floating rate reset frequency multiplier of leg 1,fixed rate of leg 2,fixed rate day count convention leg 2,fixed rate payment frequency period leg 2,fixed rate payment frequency period multiplier leg 2,identifier of the floating rate of leg 2,indicator of the floating rate of leg 2,floating rate day count convention of leg 2,floating rate payment frequency period of leg 2,floating rate payment frequency period multiplier of leg 2,floating rate reference period of leg 2 – time period,floating rate reference period of leg 2 – multiplier,floating rate reset frequency period of leg 2,floating rate reset frequency multiplier of leg 2,option type,option style,maturity date of the underlying,seniority,reference entity,index factor,tranche,level
X3CZP3CK64YBHON1LE12,0W2PZJM8XOY22M4GG883,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P022024062420050000000000001056GKA8,Trade,SLLR,,,202406242005PKG1056GK25,EZYXW91J5624,,HRCAVC,SWPT,INTR,,,2024-06-24T15:09:13Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,TPIR,2024-06-24T12:01:40Z,2024-06-24,2024-07-24,,2024-07-24,CASH,,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,2.756,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,PUTO,EURO,2034-07-26,,,,,TCTN
X3CZP3CK64YBHON1LE12,0W2PZJM8XOY22M4GG883,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P022024062420050000000000001056GKA8,Allege,SLLR,,,202406242005PKG1056GK25,EZXK699SJHR7,,HRCAVC,SWPT,INTR,,,2024-06-24T15:09:13Z,ECNF,FLSE,N,,,ISDA,2002.0,False,False,,,TPIR,2024-06-24T12:01:40Z,2024-06-24,2024-07-24,,2024-07-26,CASH,,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,2.756,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,PUTO,EURO,2034-07-26,,,,,TCTN
X3CZP3CK64YBHON1LE12,0W2PZJM8XOY22M4GG883,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P022024062420050000000000001056GK35,Trade,SLLR,,,202406242005PKG1056GK25,EZ47YZ2HZNP2,,HRCDVC,SWPT,INTR,,,2024-06-24T15:08:34Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,TPIR,2024-06-24T12:02:23Z,2024-06-24,2024-07-24,,2024-07-24,CASH,,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,2.756,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,CALL,EURO,2034-07-26,,,,,TCTN
X3CZP3CK64YBHON1LE12,0W2PZJM8XOY22M4GG883,X3CZP3CK64YBHON1LE12,213800R54EFFINMY1P022024062420050000000000001056GK35,Allege,SLLR,,,202406242005PKG1056GK25,EZ195W3CTZP5,,HRCDVC,SWPT,INTR,,,2024-06-24T15:08:34Z,ECNF,FLSE,N,,,ISDA,2002.0,False,False,,,TPIR,2024-06-24T12:02:23Z,2024-06-24,2024-07-24,,2024-07-26,CASH,,,25000000.0,EUR,,,,,,,,25000000.0,EUR,,,,,,,,2.756,A001,YEAR,1.0,,,,,,,,,,,,,,,EURI,A004,MNTH,6.0,,,MNTH,6.0,CALL,EURO,2034-07-26,,,,,TCTN
W9NG6WMZIYEU8VEDOG48,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123135581026,Allege,BYER_Allege,,,,EZ12PD3198Q6,,SRDCCP,SWAP,INTR,,,2021-10-08T14:37:38Z,YCNF,FLSE,N,,,ISDA,1992.0,False,,,,XOFF,2021-10-08T11:36:19Z,2021-10-12,2025-10-07,,,PHYS,0.0,,100200400.8,EUR,,,,,,,,,GBP,,,,,,,,0.0,A004,YEAR,1.0,,,,,,,,,,1.268,A005,YEAR,1.0,,,,,,,,,,,,,,,,,TCTN
W9NG6WMZIYEU8VEDOG48,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123135581026,Trade,BYER,MAKE_Trade,TAKE_Trade,,EZ12PD3198Q6,QZVM20KFN2V4,SRDCCP,SWAP,INTR,,,2021-10-08T14:37:38Z,ECNF,UKWN,N,,,ISDA,1992.0,False,,,,NWNV,2021-10-08T11:36:19Z,2021-10-12,2025-10-07,,2025-10-07,PHYS,0.0,,100200400.8016,EUR,,,,,,,,85000000.0,GBP,,,,,,,,0.0,A004,YEAR,1.0,,,,,,,,,,1.268,A005,YEAR,1.0,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06,X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06O00000000000004949242C,Trade,,MAKE_Trade,TAKE_Trade,,,QZN585NDC2QW,JRIXFP,FRAS,INTR,EU0009652791,EU0009652791,,,UKWN,Y,2024-05-29T06:03:03Z,529900LN3S50JPU47S06,OTHR,,False,False,,,REST,2024-05-29T03:39:12Z,2024-08-07,2024-08-07,,2024-08-07,PHYS,,,65000000.0,EUR,,,,,,,,65000000.0,EUR,,,,,,,,,,,,,,,,,,,,,3.6394,A004,EXPI,1.0,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06,X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06O00000000000004949242C,Allege,,MAKE,,,,QZN585NDC2QW,JRIXFP,FRAS,INTR,X,EU0009652791,,,UKWN,Y,2024-05-29T06:03:03Z,529900LN3S50JPU47S06,OTHR,,False,False,,,REST,2024-05-29T03:39:12Z,2024-08-07,2024-08-07,,2024-08-07,PHYS,,,65000000.0,EUR,,,,,,,,65000000.0,EUR,,,,,,,,,,,,,,,,,,,,,3.6394,A004,EXPI,1.0,,,,,,,,,,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06,X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06O00000000000004969640C,Trade,,MAKE_Trade,TAKE_Trade,RTNNotReceived,EZPXLSX5PV28,,SRHCSP,SWAP,INTR,,,,,UKWN,Y,2024-06-06T13:55:29Z,529900LN3S50JPU47S06,OTHR,,False,False,,,BTFE,2024-06-06T13:55:25Z,2024-06-10,2029-06-07,,2029-06-07,PHYS,,,13500000.0,EUR,,,,,,,,13500000.0,EUR,,,,,,,,2.7233,A004,YEAR,1.0,,,,,,,,,,,,,,,,A004,YEAR,1.0,DAIL,1.0,DAIL,1.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06,X3CZP3CK64YBHON1LE12,529900LN3S50JPU47S06O00000000000004969640C,Allege,,MAKE,,RTNNotReceived,,,SRHCSP,SWAP,INTR,,,,,UKWN,Y,2024-06-06T13:55:29Z,529900LN3S50JPU47S06,OTHR,,False,False,,,BTFE,2024-06-06T13:55:25Z,2024-06-10,2029-06-07,,2029-06-07,PHYS,,,13500000.0,EUR,,,,,,,,13500000.0,EUR,,,,,,,,2.7233,A004,YEAR,1.0,,,,,,,,,,,,,,,,A004,YEAR,1.0,,,DAIL,1.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900HNOAA1KXQJUQ27,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE152549900,Trade,,TAKE_Trade,MAKE_Trade,RTNNotReceived,EZPCXQQYX2M2,,SRACCP,SWAP,INTR,,,2021-01-04T15:31:05Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,TPIR,2021-01-04T14:21:34Z,2021-01-06,2041-01-06,,2041-01-06,PHYS,,,20000000.0,GBP,,,,,,,,27260000.0,USD,2024-04-08,,25328000.0,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,US81379LAA44,SOFR,A004,MNTH,3.0,MNTH,3.0,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,529900HNOAA1KXQJUQ27,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE152549900,Allege,,TAKE,,RTNNotReceived,,,SRACCP,SWAP,INTR,,,2021-01-04T15:31:05Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,TPIR,2021-01-04T14:21:34Z,2021-01-06,2041-01-06,,2041-01-06,PHYS,,,20000000.0,GBP,,,,,,,,27260000.0,USD,2024-04-08,,25328000.0,,,,,,,,,GB00B56Z6W79,SONA,A005,MNTH,3.0,,,MNTH,3.0,,,,,US81379LAA44,SOFR,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138957381,Allege,,TAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-10-26T15:09:18Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-26T12:52:10Z,2022-10-26,2027-03-26,,2027-03-26,PHYS,,,50000000.0,EUR,2023-12-27,,59000000.0,,,,,50000000.0,EUR,2023-12-27,,59000000.0,,,,,2.7565,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138957381,Trade,,TAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-10-26T15:09:18Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-26T12:52:10Z,2022-10-26,2027-03-26,,2027-03-26,PHYS,,,50000000.0,EUR,2023-12-27,,41000000.0,,,,,50000000.0,EUR,2023-12-27,,41000000.0,,,,,2.7565,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE130377061,Allege,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2019-12-18T12:25:56Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2019-12-18T09:30:36Z,2019-12-18,2024-08-18,,2024-08-18,PHYS,,,19000000.0,EUR,2024-05-20,,37000000.0,,,,,19000000.0,EUR,2024-05-20,,37000000.0,,,,,-0.3385,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE130377061,Trade,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2019-12-18T12:25:56Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2019-12-18T09:30:36Z,2019-12-18,2024-08-18,,2024-08-18,PHYS,,,19000000.0,EUR,2024-05-20,,1000000.0,,,,,19000000.0,EUR,2024-05-20,,1000000.0,,,,,-0.3385,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12IR123139679931,Allege,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2023-01-27T15:31:14Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2023-01-27T13:16:06Z,2023-01-27,2026-05-27,,2026-05-27,PHYS,,,20000000.0,EUR,2024-05-27,,23000000.0,,,,,20000000.0,EUR,2024-05-27,,23000000.0,,,,,3.018,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12IR123139679931,Trade,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2023-01-27T15:31:14Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2023-01-27T13:16:06Z,2023-01-27,2026-05-27,,2026-05-27,PHYS,,,20000000.0,EUR,2024-05-27,,17000000.0,,,,,20000000.0,EUR,2024-05-27,,17000000.0,,,,,3.018,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138957307,Allege,,MAKE,,,,QZFH3GVS1XP0,SRCDSP,SWAP,INTR,,,2022-10-26T15:11:40Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-26T12:50:01Z,2022-10-26,2027-02-26,,2027-02-26,PHYS,,,50000000.0,EUR,2024-05-27,,63000000.0,,,,,50000000.0,EUR,2024-05-27,,63000000.0,,,,,2.7465,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138957307,Trade,,MAKE,,,,QZFH3GVS1XP0,SRCDSP,SWAP,INTR,,,2022-10-26T15:11:40Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-10-26T12:50:01Z,2022-10-26,2027-02-26,,2027-02-26,PHYS,,,50000000.0,EUR,2024-05-27,,37000000.0,,,,,50000000.0,EUR,2024-05-27,,37000000.0,,,,,2.7465,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE181927657,Allege,,TAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-03-25T14:11:43Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-03-25T09:44:22Z,2022-03-25,2025-09-25,,2025-09-25,PHYS,,,30000000.0,EUR,2024-03-25,,44000000.0,,,,,30000000.0,EUR,2024-03-25,,44000000.0,,,,,0.461,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE181927657,Trade,,TAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-03-25T14:11:43Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-03-25T09:44:22Z,2022-03-25,2025-09-25,,2025-09-25,PHYS,,,30000000.0,EUR,2024-03-25,,16000000.0,,,,,30000000.0,EUR,2024-03-25,,16000000.0,,,,,0.461,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE200383816,Allege,,MAKE,,,,QZFH3GVS1XP0,SRCDSP,SWAP,INTR,,,2022-12-16T14:55:50Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-12-16T13:29:52Z,2023-06-16,2025-10-16,,2025-10-16,PHYS,,,100000.0,EUR,2024-01-16,,120000.0,,,,,100000.0,EUR,2024-01-16,,120000.0,,,,,3.0815,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,549300FSLUWD8ETI2P24MARKITWIRE200383816,Trade,,MAKE,,,,QZFH3GVS1XP0,SRCDSP,SWAP,INTR,,,2022-12-16T14:55:50Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-12-16T13:29:52Z,2023-06-16,2025-10-16,,2025-10-16,PHYS,,,100000.0,EUR,2024-01-16,,80000.0,,,,,100000.0,EUR,2024-01-16,,80000.0,,,,,3.0815,A004,MNTH,3.0,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE181925781,Allege,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-03-25T14:13:07Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-03-25T09:43:04Z,2022-03-25,2025-08-25,,2025-08-25,PHYS,,,30000000.0,EUR,2024-05-27,,45000000.0,,,,,30000000.0,EUR,2024-05-27,,45000000.0,,,,,0.4575,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
549300BEUWCQRFM6W723,X3CZP3CK64YBHON1LE12,X3CZP3CK64YBHON1LE12,0000452AMARKITWIRE181925781,Trade,,MAKE,,,,QZ2LSZ0LG100,SRCDSP,SWAP,INTR,,,2022-03-25T14:13:07Z,ECNF,UKWN,N,,,ISDA,2002.0,False,False,,,NWNV,2022-03-25T09:43:04Z,2022-03-25,2025-08-25,,2025-08-25,PHYS,,,30000000.0,EUR,2024-05-27,,15000000.0,,,,,30000000.0,EUR,2024-05-27,,15000000.0,,,,,0.4575,A004,MNTH,3.0,,,,,,,,,,,,,,,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123136616742,Trade,SLLR,,,,,QZRWWWVZ76D4,HRMAMP,OPTN,INTR,,,2022-01-17T14:49:29Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-01-17T14:36:32Z,2021-12-29,2024-12-29,,2024-12-29,PHYS,,,6694787.2,EUR,2023-12-29,,6426995.72,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123136616742,Allege,SLLR,,,,EZNJXJPSJTZ3,QZRWWWVZ76D4,HRMAVC,OPTN,INTR,,,2022-01-17T14:49:29Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XOFF,2022-01-17T14:36:32Z,2021-12-29,2024-12-29,,2024-12-29,CASH,,,6426995.72,EUR,2023-12-29,,6426995.72,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137398868,Trade,SLLR,,,,,QZRF7Q1PK7PN,HRMAMP,OPTN,INTR,,,2022-04-06T12:02:49Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-04-06T10:56:22Z,2022-03-16,2027-03-16,,2027-03-16,PHYS,,,24840000.0,EUR,2024-03-18,,24219000.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137398868,Allege,SLLR,,,,EZRQ1ZHCNK17,QZRF7Q1PK7PN,HRMAVC,OPTN,INTR,,,2022-04-06T12:02:49Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XOFF,2022-04-06T10:56:22Z,2022-03-16,2027-03-16,,2027-03-16,CASH,,,24219000.0,EUR,2024-03-18,,24219000.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138463361,Trade,SLLR,,,,,QZRF7Q1PK7PN,HRMAMP,OPTN,INTR,,,2022-08-12T16:43:40Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-08-12T12:06:14Z,2022-08-12,2037-02-12,,2037-02-12,PHYS,,,100000000.0,EUR,2023-02-13,,101155743.59,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138463361,Allege,SLLR,,,,,QZ5NW1PZBSX6,HRMAVC,OPTN,INTR,,,2022-08-12T16:43:40Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XXXX,2022-08-12T12:06:14Z,2022-08-12,2037-02-12,,2037-02-12,CASH,,,3750000.0,EUR,2023-02-13,,101155743.59,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137122009,Trade,SLLR,,,,,QZF222KPGGVN,HRMDMP,OPTN,INTR,,,2022-03-09T14:42:11Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-03-09T13:39:36Z,2022-06-09,2026-03-09,,2026-03-09,PHYS,,,2690000.0,EUR,2024-03-11,,2555500.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137122009,Allege,SLLR,,,,EZV6R9NZM123,QZF222KPGGVN,HRMDVC,OPTN,INTR,,,2022-03-09T14:42:11Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XOFF,2022-03-09T13:39:36Z,2022-06-09,2026-03-09,,2026-03-09,CASH,,,2555500.0,EUR,2024-03-11,,2555500.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137618520,Trade,SLLR,,,,,QZF222KPGGVN,HRMDMP,OPTN,INTR,,,2022-04-28T12:15:31Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-04-28T09:15:47Z,2022-03-31,2029-03-31,,2029-03-31,PHYS,,,12500000.0,EUR,2024-03-28,,10937500.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137618520,Allege,SLLR,,,,EZ6HDLQMVGQ8,QZF222KPGGVN,HRMDVC,OPTN,INTR,,,2022-04-28T12:15:31Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XOFF,2022-04-28T09:15:47Z,2022-03-31,2029-03-31,,2029-03-31,CASH,,,10937500.0,EUR,2024-03-28,,10937500.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,PUTO,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137116357,Trade,SLLR,,,,,QZRWWWVZ76D4,HRMAMP,OPTN,INTR,,,2022-03-08T16:05:18Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-03-08T14:47:32Z,2022-03-04,2024-12-29,,2024-12-29,PHYS,,,8017600.0,EUR,2023-12-29,,7696896.0,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123137116357,Allege,SLLR,,,,EZGYH5GXLVZ9,QZRWWWVZ76D4,HRMAVC,OPTN,INTR,,,2022-03-08T16:05:18Z,YCNF,UKWN,N,,,ISDA,1996.0,False,False,,,XOFF,2022-03-08T14:47:32Z,2022-03-04,2024-12-29,,2024-12-29,CASH,,,7696896.0,EUR,2023-12-29,,7696896.0,,,,,,,,,,,,,,,,,,EU0009652783,EURI,A004,MNTH,3.0,,,MNTH,3.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
X3CZP3CK64YBHON1LE12,5493009W2E2YDCXY6S81,X3CZP3CK64YBHON1LE12,CK64YBHON1IR123138370096,Trade,SLLR,,,,,QZRF7Q1PK7PN,HRMAMP,OPTN,INTR,,,2022-07-29T15:08:54Z,ECNF,UKWN,N,,,ISDA,1992.0,False,False,,,NWNV,2022-07-29T13:28:52Z,2023-03-08,2028-02-08,,2028-02-08,PHYS,,,2400000.0,EUR,2024-02-08,,2250000.0,,,,,,,,,,,,,,,,,,EU0009652791,EURI,A004,MNTH,6.0,,,MNTH,6.0,,,,,,,,,,,,,,CALL,EURO,,,,,,TCTN
